"grid_id","cd_mun","adjusted_share_mun_tocr","idsbrazil"
3548,"5106174",0.002169787851527065,"""-51p25.-13p75.BRA"""
3470,"5106174",0.35731388674262154,"""-51p75.-13p75.BRA"""
3108,"4313011",1.000000000000001,"""-54p25.-27p75.BRA"""
3580,"4315149",0.9659484343366638,"""-51p25.-29p75.BRA"""
3579,"4315149",0.03405156566333531,"""-51p25.-29p25.BRA"""
3031,"4315958",0.9999999999999999,"""-54p75.-28p25.BRA"""
3341,"4321956",0.14954338774230802,"""-52p75.-27p25.BRA"""
3342,"4321956",0.7183725713054319,"""-52p75.-27p75.BRA"""
3264,"4321956",0.07834574795829514,"""-53p25.-27p75.BRA"""
3263,"4321956",0.05373829299396391,"""-53p25.-27p25.BRA"""
1987,"1100072",0.14692523106182634,"""-61p25.-13p25.BRA"""
1909,"1100072",0.0000459646784866,"""-61p75.-13p25.BRA"""
2065,"1100072",0.12588218324410577,"""-60p75.-13p25.BRA"""
1908,"1100072",0.0015587342721755627,"""-61p75.-12p75.BRA"""
1986,"1100072",0.5058734019569905,"""-61p25.-12p75.BRA"""
2064,"1100072",0.21971448478641628,"""-60p75.-12p75.BRA"""
4014,"1720259",0.6257113572666625,"""-48p25.-12p75.BRA"""
3936,"1720259",0.04042498355334873,"""-48p75.-12p75.BRA"""
4013,"1720259",0.3338636591799894,"""-48p25.-12p25.BRA"""
3965,"4218004",0.9999999999999996,"""-48p75.-27p25.BRA"""
3059,"1505650",0.04429780242552433,"""-54p25.-3p25.BRA"""
2981,"1505650",0.033982923350987376,"""-54p75.-3p25.BRA"""
3060,"1505650",0.2668634195658493,"""-54p25.-3p75.BRA"""
2982,"1505650",0.2725135765752619,"""-54p75.-3p75.BRA"""
3061,"1505650",0.17873627140975767,"""-54p25.-4p25.BRA"""
2983,"1505650",0.20360600667261877,"""-54p75.-4p25.BRA"""
4156,"1710706",0.1224610992119554,"""-47p25.-5p75.BRA"""
4078,"1710706",0.8775389007880484,"""-47p75.-5p75.BRA"""
4167,"1717008",0.3185867235116294,"""-47p25.-11p25.BRA"""
4089,"1717008",0.6455742581694326,"""-47p75.-11p25.BRA"""
4166,"1717008",0.0005105972182866,"""-47p25.-10p75.BRA"""
4088,"1717008",0.03532842110065307,"""-47p75.-10p75.BRA"""
3598,"1600238",0.0001981931257612,"""-50p75.0p25.BRA"""
3520,"1600238",0.011222731049928717,"""-51p25.0p25.BRA"""
3597,"1600238",0.06358843900634109,"""-50p75.0p75.BRA"""
3519,"1600238",0.4445988278652834,"""-51p25.0p75.BRA"""
3441,"1600238",0.0493968240966315,"""-51p75.0p75.BRA"""
3362,"1600238",0.0005881848975712,"""-52p25.1p25.BRA"""
3440,"1600238",0.36892573455748656,"""-51p75.1p25.BRA"""
3518,"1600238",0.06148106540099653,"""-51p25.1p25.BRA"""
3597,"1600709",0.00832602985050842,"""-50p75.0p75.BRA"""
3519,"1600709",0.012060110469640319,"""-51p25.0p75.BRA"""
3518,"1600709",0.3777177777484927,"""-51p25.1p25.BRA"""
3596,"1600709",0.41806731893015087,"""-50p75.1p25.BRA"""
3674,"1600709",0.023157492571665113,"""-50p25.1p25.BRA"""
3517,"1600709",0.1157422004647404,"""-51p25.1p75.BRA"""
3595,"1600709",0.04492906996479953,"""-50p75.1p75.BRA"""
4157,"2102556",0.9999999999999996,"""-47p25.-6p25.BRA"""
3580,"4300604",0.46581183094766376,"""-51p25.-29p75.BRA"""
3658,"4300604",0.1934060525744085,"""-50p75.-29p75.BRA"""
3659,"4300604",0.0000323131715103,"""-50p75.-30p25.BRA"""
3581,"4300604",0.34074980330641935,"""-51p25.-30p25.BRA"""
3109,"4301503",0.1798044268893012,"""-54p25.-28p25.BRA"""
3110,"4301503",0.34689954824127517,"""-54p25.-28p75.BRA"""
3188,"4301503",0.3946471804936435,"""-53p75.-28p75.BRA"""
3187,"4301503",0.07864884437577983,"""-53p75.-28p25.BRA"""
4472,"2109700",0.016272348653588106,"""-45p25.-7p75.BRA"""
4394,"2109700",0.45133336997910584,"""-45p75.-7p75.BRA"""
4471,"2109700",0.25985092204036153,"""-45p25.-7p25.BRA"""
4393,"2109700",0.17784570576877426,"""-45p75.-7p25.BRA"""
4470,"2109700",0.09287016261961725,"""-45p25.-6p75.BRA"""
4395,"2109700",0.0018274909385520774,"""-45p75.-8p25.BRA"""
4156,"2109551",0.6775500336135558,"""-47p25.-5p75.BRA"""
4157,"2109551",0.32244996638644285,"""-47p25.-6p25.BRA"""
4464,"2111722",0.6956829302867709,"""-45p25.-3p75.BRA"""
4465,"2111722",0.30431706971323,"""-45p25.-4p25.BRA"""
4103,"5215504",1.0000000000000027,"""-47p75.-18p25.BRA"""
3633,"5218805",0.14247857630314578,"""-50p75.-17p25.BRA"""
3477,"5218805",0.05738360348881417,"""-51p75.-17p25.BRA"""
3555,"5218805",0.029722677848513502,"""-51p25.-17p25.BRA"""
3478,"5218805",0.043368562323897415,"""-51p75.-17p75.BRA"""
3556,"5218805",0.28171154961600114,"""-51p25.-17p75.BRA"""
3634,"5218805",0.20061488328527144,"""-50p75.-17p75.BRA"""
3712,"5218805",0.0020272960997032487,"""-50p25.-17p75.BRA"""
3635,"5218805",0.1537953608364818,"""-50p75.-18p25.BRA"""
3713,"5218805",0.01872732531436075,"""-50p25.-18p25.BRA"""
3557,"5218805",0.07017016488380412,"""-51p25.-18p25.BRA"""
3862,"5221601",0.44431465095403405,"""-49p25.-14p75.BRA"""
3940,"5221601",0.0000446835619283,"""-48p75.-14p75.BRA"""
3861,"5221601",0.2894469700411059,"""-49p25.-14p25.BRA"""
3939,"5221601",0.24067448948695036,"""-48p75.-14p25.BRA"""
3938,"5221601",0.025519205955986536,"""-48p75.-13p75.BRA"""
4861,"2206704",0.6245977207895177,"""-42p75.-7p25.BRA"""
4860,"2206704",0.37540227921048264,"""-42p75.-6p75.BRA"""
5483,"2305407",0.7600013036379261,"""-38p75.-6p25.BRA"""
5405,"2305407",0.07275731096426359,"""-39p25.-6p25.BRA"""
5484,"2305407",0.1672413853978087,"""-38p75.-6p75.BRA"""
5482,"2306801",0.5702431802029367,"""-38p75.-5p75.BRA"""
5560,"2306801",0.26539947230482536,"""-38p25.-5p75.BRA"""
5559,"2306801",0.11884657850772265,"""-38p25.-5p25.BRA"""
5481,"2306801",0.04551076898451472,"""-38p75.-5p25.BRA"""
5326,"2310902",0.23726170111850745,"""-39p75.-5p75.BRA"""
5404,"2310902",0.7592431061032571,"""-39p25.-5p75.BRA"""
5327,"2310902",0.0034951927782339897,"""-39p75.-6p25.BRA"""
5400,"2312601",0.9999999999999984,"""-39p25.-3p75.BRA"""
5639,"2400604",1.0000000000000013,"""-37p75.-6p25.BRA"""
5871,"2404101",1.0000000000000007,"""-36p25.-5p25.BRA"""
5951,"2411700",0.13230360980868267,"""-35p75.-6p25.BRA"""
5873,"2411700",0.8676963901913164,"""-36p25.-6p25.BRA"""
6030,"2501906",0.5097560893812997,"""-35p25.-6p75.BRA"""
5952,"2501906",0.49024391061870065,"""-35p75.-6p75.BRA"""
5639,"2502805",0.5199447894597252,"""-37p75.-6p25.BRA"""
5717,"2502805",0.48005521054027533,"""-37p25.-6p25.BRA"""
5881,"2706703",0.59793493695784,"""-36p25.-10p25.BRA"""
5803,"2706703",0.40206506304216,"""-36p75.-10p25.BRA"""
2954,"4302501",0.40457896324042636,"""-55p25.-28p75.BRA"""
2953,"4302501",0.044389232490916815,"""-55p25.-28p25.BRA"""
3031,"4302501",0.0052758589359575775,"""-54p75.-28p25.BRA"""
3032,"4302501",0.5457559453327002,"""-54p75.-28p75.BRA"""
5412,"2909901",0.028920788098142605,"""-39p25.-9p75.BRA"""
5334,"2909901",0.20167005583000722,"""-39p75.-9p75.BRA"""
5411,"2909901",0.10137553705033484,"""-39p25.-9p25.BRA"""
5333,"2909901",0.4066885772800379,"""-39p75.-9p25.BRA"""
5332,"2909901",0.21557546004998382,"""-39p75.-8p75.BRA"""
5410,"2909901",0.04576958169149322,"""-39p25.-8p75.BRA"""
5265,"2910008",0.42054107106328675,"""-40p25.-14p25.BRA"""
5266,"2910008",0.0862673996955696,"""-40p25.-14p75.BRA"""
5344,"2910008",0.004172825564365767,"""-39p75.-14p75.BRA"""
5343,"2910008",0.4890187036767747,"""-39p75.-14p25.BRA"""
5345,"2915403",0.9406187659691929,"""-39p75.-15p25.BRA"""
5344,"2915403",0.059381234030805426,"""-39p75.-14p75.BRA"""
5267,"2920007",0.008290190486827831,"""-40p25.-15p25.BRA"""
5268,"2920007",0.9917098095131739,"""-40p25.-15p75.BRA"""
4730,"3107703",0.2955217041642978,"""-43p75.-19p75.BRA"""
4808,"3107703",0.7044782958357019,"""-43p25.-19p75.BRA"""
4424,"3110608",0.043989960095361505,"""-45p75.-22p75.BRA"""
4346,"3110608",0.9446523341716346,"""-46p25.-22p75.BRA"""
4345,"3110608",0.011357705733003794,"""-46p25.-22p25.BRA"""
4652,"3112505",0.9999999999999988,"""-44p25.-19p75.BRA"""
5879,"2602407",0.14416621089185658,"""-36p25.-9p25.BRA"""
5801,"2602407",0.5841829517615582,"""-36p75.-9p25.BRA"""
5800,"2602407",0.2169725479102546,"""-36p75.-8p75.BRA"""
5878,"2602407",0.05467828943633326,"""-36p25.-8p75.BRA"""
5954,"2604155",1.0000000000000004,"""-35p75.-7p75.BRA"""
4883,"3116803",1.0000000000000002,"""-42p75.-18p25.BRA"""
3950,"3116902",0.36574884932228874,"""-48p75.-19p75.BRA"""
3872,"3116902",0.6342511506777101,"""-49p25.-19p75.BRA"""
4652,"3117876",0.023012492658777407,"""-44p25.-19p75.BRA"""
4730,"3117876",0.9769875073412218,"""-43p75.-19p75.BRA"""
4727,"3120102",0.08901985960424269,"""-43p75.-18p25.BRA"""
4805,"3120102",0.6182939905475805,"""-43p25.-18p25.BRA"""
4726,"3120102",0.07130836069593371,"""-43p75.-17p75.BRA"""
4804,"3120102",0.22137778915224193,"""-43p25.-17p75.BRA"""
4334,"3122470",1.0000000000000016,"""-46p25.-16p75.BRA"""
4807,"3123106",0.14453395874549543,"""-43p25.-19p25.BRA"""
4885,"3123106",0.6698467545941009,"""-42p75.-19p25.BRA"""
4884,"3123106",0.1802217921356978,"""-42p75.-18p75.BRA"""
4806,"3123106",0.005397494524707809,"""-43p25.-18p75.BRA"""
4494,"3125705",0.4027093251184749,"""-45p25.-18p75.BRA"""
4572,"3125705",0.5972906748815229,"""-44p75.-18p75.BRA"""
4962,"3127503",0.4336112127102591,"""-42p25.-18p75.BRA"""
4884,"3127503",0.5663887872897393,"""-42p75.-18p75.BRA"""
4886,"3135001",0.9999999999999986,"""-42p75.-19p75.BRA"""
5115,"3143153",0.008326333784845593,"""-41p25.-17p25.BRA"""
5114,"3143153",0.9916736662151561,"""-41p25.-16p75.BRA"""
4888,"3143906",0.046826851876103796,"""-42p75.-20p75.BRA"""
4966,"3143906",0.14943751774286101,"""-42p25.-20p75.BRA"""
4967,"3143906",0.7048723386968402,"""-42p25.-21p25.BRA"""
4889,"3143906",0.0988632916841874,"""-42p75.-21p25.BRA"""
4883,"3148608",0.15954166344517545,"""-42p75.-18p25.BRA"""
4961,"3148608",0.18157252942491273,"""-42p25.-18p25.BRA"""
4962,"3148608",0.29031752534623884,"""-42p25.-18p75.BRA"""
4884,"3148608",0.3685682817836723,"""-42p75.-18p75.BRA"""
4968,"3151107",0.9999999999999998,"""-42p25.-21p75.BRA"""
4411,"3154457",0.6787536019930197,"""-45p75.-16p25.BRA"""
4412,"3154457",0.0097154315323168,"""-45p75.-16p75.BRA"""
4333,"3154457",0.3115309664746592,"""-46p25.-16p25.BRA"""
5409,"2615201",0.9338975892618,"""-39p25.-8p25.BRA"""
5331,"2615201",0.06610241073820168,"""-39p75.-8p25.BRA"""
5802,"2701506",0.7692111577927854,"""-36p75.-9p75.BRA"""
5803,"2701506",0.23078884220721543,"""-36p75.-10p25.BRA"""
4337,"3170750",0.20132434375985325,"""-46p25.-18p25.BRA"""
4338,"3170750",0.07069467024329566,"""-46p25.-18p75.BRA"""
4416,"3170750",0.23818437469560202,"""-45p75.-18p75.BRA"""
4415,"3170750",0.4897966113012506,"""-45p75.-18p25.BRA"""
5277,"3202207",0.3219469992659944,"""-40p25.-20p25.BRA"""
5198,"3202207",0.0034307060045647717,"""-40p75.-19p75.BRA"""
5276,"3202207",0.6746222947294441,"""-40p25.-19p75.BRA"""
5197,"3202256",0.4837771779673315,"""-40p75.-19p25.BRA"""
5275,"3202256",0.5162228220326668,"""-40p25.-19p25.BRA"""
4736,"3301801",0.5736465065513228,"""-43p75.-22p75.BRA"""
4735,"3301801",0.42635349344867995,"""-43p75.-22p25.BRA"""
4736,"3306206",0.00347409100678289,"""-43p75.-22p75.BRA"""
4813,"3306206",0.21439511536132716,"""-43p25.-22p25.BRA"""
4735,"3306206",0.7821307936318891,"""-43p75.-22p25.BRA"""
5724,"2802403",0.30814694901264805,"""-37p25.-9p75.BRA"""
5802,"2802403",0.012547201294821888,"""-36p75.-9p75.BRA"""
5803,"2802403",0.02372150902724451,"""-36p75.-10p25.BRA"""
5725,"2802403",0.655584340665284,"""-37p25.-10p25.BRA"""
5648,"2800670",0.0005550740040249,"""-37p75.-10p75.BRA"""
5649,"2800670",0.9994449259959786,"""-37p75.-11p25.BRA"""
4324,"2911105",0.0168384731456879,"""-46p25.-11p75.BRA"""
4323,"2911105",0.1844648218972473,"""-46p25.-11p25.BRA"""
4245,"2911105",0.0093165545156633,"""-46p75.-11p25.BRA"""
4479,"2911105",0.15514528531902042,"""-45p25.-11p25.BRA"""
4401,"2911105",0.18427428397564777,"""-45p75.-11p25.BRA"""
4557,"2911105",0.007946635874991816,"""-44p75.-11p25.BRA"""
4402,"2911105",0.0033191363432167292,"""-45p75.-11p75.BRA"""
4477,"2911105",0.010445137126847538,"""-45p25.-10p25.BRA"""
4399,"2911105",0.06863054284874556,"""-45p75.-10p25.BRA"""
4556,"2911105",0.0028736211483030923,"""-44p75.-10p75.BRA"""
4478,"2911105",0.09479725680233238,"""-45p25.-10p75.BRA"""
4400,"2911105",0.19028113660792206,"""-45p75.-10p75.BRA"""
4322,"2911105",0.07166711439437423,"""-46p25.-10p75.BRA"""
5031,"2911659",0.15838829404631719,"""-41p75.-14p25.BRA"""
5032,"2911659",0.410149767898238,"""-41p75.-14p75.BRA"""
4954,"2911659",0.33820851469662344,"""-42p25.-14p75.BRA"""
4953,"2911659",0.09325342335882247,"""-42p25.-14p25.BRA"""
4953,"2912004",0.9999999999999988,"""-42p25.-14p25.BRA"""
3641,"3502804",0.43306441337015394,"""-50p75.-21p25.BRA"""
3719,"3502804",0.30612237822105626,"""-50p25.-21p25.BRA"""
3640,"3502804",0.2608132084087885,"""-50p75.-20p75.BRA"""
4269,"3508405",0.10015937282649698,"""-46p75.-23p25.BRA"""
4191,"3508405",0.8998406271735017,"""-47p25.-23p25.BRA"""
4029,"3524105",0.022621810395307716,"""-48p25.-20p25.BRA"""
4107,"3524105",0.9773781896046948,"""-47p75.-20p25.BRA"""
3953,"3539004",0.9999999999999987,"""-48p75.-21p25.BRA"""
3717,"3529609",0.9999999999999986,"""-50p25.-20p25.BRA"""
3717,"3536257",0.9995057558569317,"""-50p25.-20p25.BRA"""
3795,"3536257",0.0004942441430675,"""-49p75.-20p25.BRA"""
4113,"3540606",0.6008792231986722,"""-47p75.-23p25.BRA"""
4191,"3540606",0.39912077680132885,"""-47p25.-23p25.BRA"""
3642,"3548401",0.6333049587026681,"""-50p75.-21p75.BRA"""
3720,"3548401",0.36669504129733116,"""-50p25.-21p75.BRA"""
3562,"3552304",0.05962491457636146,"""-51p25.-20p75.BRA"""
3640,"3552304",0.9403750854236382,"""-50p75.-20p75.BRA"""
4031,"3553104",0.1781822382529162,"""-48p25.-21p25.BRA"""
3953,"3553104",0.8218177617470847,"""-48p75.-21p25.BRA"""
3879,"3554201",0.9999999999999994,"""-49p25.-23p25.BRA"""
3182,"4105300",0.07564741179225123,"""-53p75.-25p75.BRA"""
3181,"4105300",0.9093873236079908,"""-53p75.-25p25.BRA"""
3180,"4105300",0.014965264599762648,"""-53p75.-24p75.BRA"""
3884,"4107652",0.9999999999999999,"""-49p25.-25p75.BRA"""
3258,"4110656",0.0000639205784176,"""-53p25.-24p75.BRA"""
3257,"4110656",0.9999360794215837,"""-53p25.-24p25.BRA"""
3576,"4314464",1.000000000000001,"""-51p25.-27p75.BRA"""
3736,"4315750",0.9982048285256743,"""-50p25.-29p75.BRA"""
3735,"4315750",0.0017951714743260198,"""-50p25.-29p25.BRA"""
3103,"4116059",1.0000000000000002,"""-54p25.-25p25.BRA"""
4040,"4119954",0.6831809201217695,"""-48p25.-25p75.BRA"""
3962,"4119954",0.3168190798782312,"""-48p75.-25p75.BRA"""
3412,"4121109",0.9999999999999999,"""-52p25.-23p75.BRA"""
3340,"4207684",0.32191944219267293,"""-52p75.-26p75.BRA"""
3418,"4207684",0.6780805578073251,"""-52p25.-26p75.BRA"""
3340,"4200507",0.2110513363845041,"""-52p75.-26p75.BRA"""
3341,"4200507",0.6388293382700905,"""-52p75.-27p25.BRA"""
3263,"4200507",0.1501193253454058,"""-53p25.-27p25.BRA"""
3018,"5006002",0.008930557752819514,"""-54p75.-21p75.BRA"""
3096,"5006002",0.2373638895075564,"""-54p25.-21p75.BRA"""
3017,"5006002",0.13768444073518674,"""-54p75.-21p25.BRA"""
3095,"5006002",0.36333204971559746,"""-54p25.-21p25.BRA"""
3016,"5006002",0.0001227026444192,"""-54p75.-20p75.BRA"""
3094,"5006002",0.0000606077269695,"""-54p25.-20p75.BRA"""
3174,"5006002",0.25250575191745334,"""-53p75.-21p75.BRA"""
3246,"5006275",0.09359760355681744,"""-53p25.-18p75.BRA"""
3324,"5006275",0.06627721158527261,"""-52p75.-18p75.BRA"""
3325,"5006275",0.24582031885491304,"""-52p75.-19p25.BRA"""
3326,"5006275",0.016778047229219842,"""-52p75.-19p75.BRA"""
3248,"5006275",0.013414132279364107,"""-53p25.-19p75.BRA"""
3170,"5006275",0.002206335093658092,"""-53p75.-19p75.BRA"""
3169,"5006275",0.06312044054272088,"""-53p75.-19p25.BRA"""
3247,"5006275",0.49878591085802604,"""-53p25.-19p25.BRA"""
3013,"5007406",0.08136182076822684,"""-54p75.-19p25.BRA"""
2935,"5007406",0.18506283479275615,"""-55p25.-19p25.BRA"""
2934,"5007406",0.29628165098162196,"""-55p25.-18p75.BRA"""
3012,"5007406",0.2881370004463636,"""-54p75.-18p75.BRA"""
3090,"5007406",0.010428497707463511,"""-54p25.-18p75.BRA"""
3011,"5007406",0.021875711421839,"""-54p75.-18p25.BRA"""
2933,"5007406",0.11685248388172693,"""-55p25.-18p25.BRA"""
3420,"4306973",1.0000000000000002,"""-52p25.-27p75.BRA"""
3424,"4308805",0.2007709377479751,"""-52p25.-29p75.BRA"""
3502,"4308805",0.7992290622520245,"""-51p75.-29p75.BRA"""
3110,"4311155",0.9041107705750723,"""-54p25.-28p75.BRA"""
3188,"4311155",0.09588922942492724,"""-53p75.-28p75.BRA"""
3344,"4320800",0.5266615091396613,"""-52p75.-28p75.BRA"""
3422,"4320800",0.374674416033235,"""-52p25.-28p75.BRA"""
3423,"4320800",0.0015831504536124993,"""-52p25.-29p25.BRA"""
3345,"4320800",0.09708092437348935,"""-52p75.-29p25.BRA"""
3175,"5003454",0.0007279812473953,"""-53p75.-22p25.BRA"""
3097,"5003454",0.8990851410096913,"""-54p25.-22p25.BRA"""
3096,"5003454",0.10018687774291356,"""-54p25.-21p75.BRA"""
3191,"4323457",0.99302392807928,"""-53p75.-30p25.BRA"""
3113,"4323457",0.0069760719207205705,"""-54p25.-30p25.BRA"""
1804,"1300409",0.0030200961873555303,"""-62p25.0p25.BRA"""
1726,"1300409",0.024992947934694747,"""-62p75.0p25.BRA"""
1648,"1300409",0.025121975050648265,"""-63p25.0p25.BRA"""
1570,"1300409",0.02468217497332842,"""-63p75.0p25.BRA"""
1492,"1300409",0.0008543948311324,"""-64p25.0p25.BRA"""
1490,"1300409",0.024039752609912642,"""-64p25.1p25.BRA"""
1412,"1300409",0.009078543179657549,"""-64p75.1p25.BRA"""
1491,"1300409",0.015666025791189052,"""-64p25.0p75.BRA"""
1413,"1300409",0.0007400205417934,"""-64p75.0p75.BRA"""
1803,"1300409",0.0008350032144979,"""-62p25.0p75.BRA"""
1725,"1300409",0.024458721273921652,"""-62p75.0p75.BRA"""
1647,"1300409",0.025121975050648265,"""-63p25.0p75.BRA"""
1569,"1300409",0.025121975050648265,"""-63p75.0p75.BRA"""
1802,"1300409",0.0002236004652595,"""-62p25.1p25.BRA"""
1724,"1300409",0.0209186715291329,"""-62p75.1p25.BRA"""
1646,"1300409",0.025121975050648265,"""-63p25.1p25.BRA"""
1568,"1300409",0.025121975050648265,"""-63p75.1p25.BRA"""
1723,"1300409",0.012887833276320336,"""-62p75.1p75.BRA"""
1645,"1300409",0.025121975050648265,"""-63p25.1p75.BRA"""
1567,"1300409",0.024745383594843746,"""-63p75.1p75.BRA"""
1722,"1300409",0.0003852533927487,"""-62p75.2p25.BRA"""
1644,"1300409",0.006639339235569272,"""-63p25.2p25.BRA"""
1805,"1300409",0.01198607270692503,"""-62p25.-0p25.BRA"""
1727,"1300409",0.025121975050648265,"""-62p75.-0p25.BRA"""
1649,"1300409",0.025121975050648265,"""-63p25.-0p25.BRA"""
1571,"1300409",0.025114077238492676,"""-63p75.-0p25.BRA"""
1493,"1300409",0.010546133315868865,"""-64p25.-0p25.BRA"""
1415,"1300409",0.0020718365868975614,"""-64p75.-0p25.BRA"""
1496,"1300409",0.025121975050648265,"""-64p25.-1p75.BRA"""
1418,"1300409",0.024477619547558515,"""-64p75.-1p75.BRA"""
1340,"1300409",0.012747471722434341,"""-65p25.-1p75.BRA"""
1495,"1300409",0.025121975050648265,"""-64p25.-1p25.BRA"""
1417,"1300409",0.024476615782035856,"""-64p75.-1p25.BRA"""
1339,"1300409",0.002708915296175534,"""-65p25.-1p25.BRA"""
1494,"1300409",0.025121975050648265,"""-64p25.-0p75.BRA"""
1416,"1300409",0.016325913396031795,"""-64p75.-0p75.BRA"""
1806,"1300409",0.007197617470608968,"""-62p25.-0p75.BRA"""
1728,"1300409",0.025093388482535443,"""-62p75.-0p75.BRA"""
1650,"1300409",0.025121975050648265,"""-63p25.-0p75.BRA"""
1572,"1300409",0.025121975050648265,"""-63p75.-0p75.BRA"""
1807,"1300409",0.023614134157905486,"""-62p25.-1p25.BRA"""
1729,"1300409",0.025121975050648265,"""-62p75.-1p25.BRA"""
1651,"1300409",0.025121975050648265,"""-63p25.-1p25.BRA"""
1573,"1300409",0.025121975050648265,"""-63p75.-1p25.BRA"""
1808,"1300409",0.025066539298014365,"""-62p25.-1p75.BRA"""
1730,"1300409",0.025121975050648265,"""-62p75.-1p75.BRA"""
1652,"1300409",0.025121975050648265,"""-63p25.-1p75.BRA"""
1574,"1300409",0.025121975050648265,"""-63p75.-1p75.BRA"""
1809,"1300409",0.006737366590173569,"""-62p25.-2p25.BRA"""
1731,"1300409",0.01628019006197923,"""-62p75.-2p25.BRA"""
1653,"1300409",0.023264142642811556,"""-63p25.-2p25.BRA"""
1575,"1300409",0.02049540560785603,"""-63p75.-2p25.BRA"""
1885,"1300409",0.005094757623395438,"""-61p75.-1p25.BRA"""
1964,"1300409",0.002996955408815032,"""-61p25.-1p75.BRA"""
1886,"1300409",0.02038951258222154,"""-61p75.-1p75.BRA"""
1887,"1300409",0.0000378526755321,"""-61p75.-2p25.BRA"""
1497,"1300409",0.009491534515302325,"""-64p25.-2p25.BRA"""
1419,"1300409",0.00592891699770894,"""-64p75.-2p25.BRA"""
3930,"1703107",0.9182212317425849,"""-48p75.-9p75.BRA"""
3931,"1703107",0.08177876825741315,"""-48p75.-10p25.BRA"""
3853,"1715002",0.1281055391581536,"""-49p25.-10p25.BRA"""
3931,"1715002",0.10678707791680173,"""-48p75.-10p25.BRA"""
3932,"1715002",0.49520859858121563,"""-48p75.-10p75.BRA"""
3854,"1715002",0.2698987843438306,"""-49p25.-10p75.BRA"""
4230,"2102002",0.1430111502188957,"""-46p75.-3p75.BRA"""
4308,"2102002",0.30856736475391594,"""-46p25.-3p75.BRA"""
4386,"2102002",0.14412825256658957,"""-45p75.-3p75.BRA"""
4464,"2102002",0.00919623719577284,"""-45p25.-3p75.BRA"""
4385,"2102002",0.010869854851011792,"""-45p75.-3p25.BRA"""
4307,"2102002",0.002827097524241722,"""-46p25.-3p25.BRA"""
4309,"2102002",0.0422556281479939,"""-46p25.-4p25.BRA"""
4231,"2102002",0.3149211074341302,"""-46p75.-4p25.BRA"""
4153,"2102002",0.024223307307446946,"""-47p25.-4p25.BRA"""
3345,"4301206",0.2031685018978149,"""-52p75.-29p25.BRA"""
3267,"4301206",0.7968314981021851,"""-53p25.-29p25.BRA"""
4232,"2105500",0.0001380178387006,"""-46p75.-4p75.BRA"""
4233,"2105500",0.24927507980347335,"""-46p75.-5p25.BRA"""
4155,"2105500",0.7505869023578264,"""-47p25.-5p25.BRA"""
3635,"5205059",0.11120532901764385,"""-50p75.-18p25.BRA"""
3713,"5205059",0.888794670982355,"""-50p25.-18p25.BRA"""
4711,"2201101",0.7110872866721414,"""-43p75.-10p25.BRA"""
4633,"2201101",0.2830070590462129,"""-44p25.-10p25.BRA"""
4632,"2201101",0.00117054173088803,"""-44p25.-9p75.BRA"""
4710,"2201101",0.004735112550757686,"""-43p75.-9p75.BRA"""
5173,"2202091",0.9999999999999997,"""-40p75.-7p25.BRA"""
4932,"2202174",0.2779936652329854,"""-42p25.-3p75.BRA"""
4854,"2202174",0.6826630656278203,"""-42p75.-3p75.BRA"""
4933,"2202174",0.016545352368736378,"""-42p25.-4p25.BRA"""
4855,"2202174",0.022797916770457536,"""-42p75.-4p25.BRA"""
4862,"2202307",0.0003034069956928,"""-42p75.-7p75.BRA"""
4784,"2202307",0.02020380613196311,"""-43p25.-7p75.BRA"""
4708,"2202307",0.12099727818276967,"""-43p75.-8p75.BRA"""
4786,"2202307",0.15214121300806555,"""-43p25.-8p75.BRA"""
4785,"2202307",0.5300742565957852,"""-43p25.-8p25.BRA"""
4707,"2202307",0.11585707714716259,"""-43p75.-8p25.BRA"""
4863,"2202307",0.06042296193856062,"""-42p75.-8p25.BRA"""
4174,"5222203",0.48766324842100733,"""-47p25.-14p75.BRA"""
4252,"5222203",0.03355358897406975,"""-46p75.-14p75.BRA"""
4175,"5222203",0.20617426233968641,"""-47p25.-15p25.BRA"""
4253,"5222203",0.272608900265233,"""-46p75.-15p25.BRA"""
5244,"2304350",1.0000000000000016,"""-40p25.-3p75.BRA"""
6029,"2403509",1.0000000000000007,"""-35p25.-6p25.BRA"""
5248,"2305605",0.3113024958653513,"""-40p25.-5p75.BRA"""
5170,"2305605",0.13436284857011083,"""-40p75.-5p75.BRA"""
5247,"2305605",0.5221422938626358,"""-40p25.-5p25.BRA"""
5169,"2305605",0.032192361701901005,"""-40p75.-5p25.BRA"""
5170,"2311264",0.8276532528012981,"""-40p75.-5p75.BRA"""
5171,"2311264",0.17234674719870424,"""-40p75.-6p25.BRA"""
5166,"2312304",0.08026571280143677,"""-40p75.-3p75.BRA"""
5088,"2312304",0.033560863422952,"""-41p25.-3p75.BRA"""
5167,"2312304",0.5428896372752,"""-40p75.-4p25.BRA"""
5089,"2312304",0.3432837865004119,"""-41p25.-4p25.BRA"""
5406,"2314003",0.9893014805468321,"""-39p25.-6p75.BRA"""
5328,"2314003",0.010698519453167295,"""-39p75.-6p75.BRA"""
5716,"2402303",0.15999347235745873,"""-37p25.-5p75.BRA"""
5638,"2402303",0.8400065276425415,"""-37p75.-5p75.BRA"""
5561,"2410504",0.9999999999999999,"""-38p25.-6p25.BRA"""
